Nombre,Categrias,Latitud,Longitud,Distancia,Avenida,Latidud_denue,Longitud_denue
Telcel,Mobile Phone Store,19.538771245727013,-99.20605466631653,273.0,Avenida 16 de Septiembre (Ciudad de México),19.53985944521397,-99.21110840271183
Smart Fit,Gym and Studio,19.53338739234555,-99.20735820291382,537.0,Avenida 16 de Septiembre (Ciudad de México),19.53985944521397,-99.21110840271183
Liverpool Mexico,Department Store,19.537782715108566,-99.20697368279227,309.0,Avenida 16 de Septiembre (Ciudad de México),19.53985944521397,-99.21110840271183
Mariscos Roque,Seafood Restaurant,19.541179710755625,-99.20500138031979,459.0,Avenida 16 de Septiembre (Ciudad de México),19.53985944521397,-99.21110840271183
Starbucks,"Cafes, Coffee, and Tea Houses",19.538640856309264,-99.19926916057663,533.0,Avenida 16 de Septiembre (Ciudad de México),19.53985944521397,-99.21110840271183
Mariscos Roque,Seafood Restaurant,19.537207609888874,-99.20806187176298,414.0,Avenida 16 de Septiembre (Ciudad de México),19.53985944521397,-99.21110840271183
Vans,Shoe Store,19.525457622618386,-99.22751070755513,2773.0,Avenida 16 de Septiembre (Ciudad de México),19.53985944521397,-99.21110840271183
Cinépolis,Movie Theater,19.544890568637918,-99.2088980476316,997.0,Avenida 16 de Septiembre (Ciudad de México),19.53985944521397,-99.21110840271183
Toks,Restaurant,19.536337601110304,-99.19712897975542,735.0,Avenida 16 de Septiembre (Ciudad de México),19.53985944521397,-99.21110840271183
Panaderia la Era,Bakery,19.53651,-99.19609,842.0,Avenida 16 de Septiembre (Ciudad de México),19.53985944521397,-99.21110840271183
Tacos la Güera,Mexican Restaurant,19.54617273498861,-99.20645568763315,1034.0,Avenida 16 de Septiembre (Ciudad de México),19.53985944521397,-99.21110840271183
Porcelanosa,Furniture and Home Store,19.546801119747666,-99.21069301215577,1277.0,Avenida 16 de Septiembre (Ciudad de México),19.53985944521397,-99.21110840271183
Gasolinera Sor Juana,Fuel Station,19.539203294742176,-99.21025183474146,683.0,Avenida 16 de Septiembre (Ciudad de México),19.53985944521397,-99.21110840271183
Carnitas el Sol,Mexican Restaurant,19.533786146193748,-99.21371797276488,1073.0,Avenida 16 de Septiembre (Ciudad de México),19.53985944521397,-99.21110840271183
Cinépolis,Movie Theater,19.544926589450977,-99.20882572432862,997.0,Avenida 16 de Septiembre (Ciudad de México),19.53985944521397,-99.21110840271183
Farmacias del Ahorro,Drugstore,19.540501668572478,-99.20757998131968,522.0,Avenida 16 de Septiembre (Ciudad de México),19.53985944521397,-99.21110840271183
Kia Motors Satelite,Car Dealership,19.540995277652975,-99.21317578161954,1042.0,Avenida 16 de Septiembre (Ciudad de México),19.53985944521397,-99.21110840271183
Instituto Arte Culinario Coronado,College Academic Building,19.53558408590607,-99.20013278646279,450.0,Avenida 16 de Septiembre (Ciudad de México),19.53985944521397,-99.21110840271183
Volkswagen Tlalnepantla,Car Dealership,19.539678991529954,-99.2076583018849,467.0,Avenida 16 de Septiembre (Ciudad de México),19.53985944521397,-99.21110840271183
Verificentro TL932,Automotive Service,19.54237342362095,-99.20789577081797,705.0,Avenida 16 de Septiembre (Ciudad de México),19.53985944521397,-99.21110840271183
Go-Kart Manía,Race Track,19.539513408032633,-99.21449094297913,1119.0,Avenida 16 de Septiembre (Ciudad de México),19.53985944521397,-99.21110840271183
Fantacias Miguel,Arts and Crafts Store,19.547498787198265,-99.20649230863953,1178.0,Avenida 16 de Septiembre (Ciudad de México),19.53985944521397,-99.21110840271183
Mazda Collision Center Zapata,Automotive Retail,19.53782184869313,-99.20075153644494,359.0,Avenida 16 de Septiembre (Ciudad de México),19.53985944521397,-99.21110840271183
BBVA Bancomer,Bank,19.529721026198903,-99.20827297237778,931.0,Avenida 16 de Septiembre (Ciudad de México),19.53985944521397,-99.21110840271183
Pemex Cualli 5135,Car Dealership,19.529087352959035,-99.20842033946352,1001.0,Avenida 16 de Septiembre (Ciudad de México),19.53985944521397,-99.21110840271183
Audi Center,Automotive Retail,19.54059659287809,-99.21248605322663,958.0,Avenida 16 de Septiembre (Ciudad de México),19.53985944521397,-99.21110840271183
Sanborns,Department Store,19.53800126073028,-99.20724133139186,342.0,Avenida 16 de Septiembre (Ciudad de México),19.53985944521397,-99.21110840271183
Solo Futbol,Soccer Field,19.53546631647298,-99.2138692581802,1039.0,Avenida 16 de Septiembre (Ciudad de México),19.53985944521397,-99.21110840271183
Ford Zapata Tlalnepantla,Automotive Retail,19.538761806555573,-99.20085076241979,385.0,Avenida 16 de Septiembre (Ciudad de México),19.53985944521397,-99.21110840271183
El Surtidor Tlalnepantla,Construction,19.545093367749626,-99.21103147372348,1144.0,Avenida 16 de Septiembre (Ciudad de México),19.53985944521397,-99.21110840271183
Miniso,Miscellaneous Store,19.538790582985232,-99.20547087618156,233.0,Avenida 16 de Septiembre (Ciudad de México),19.53985944521397,-99.21110840271183
Centro Acuatico Tlalli,Swimming Pool,19.53852338209651,-99.20398038321922,155.0,Avenida 16 de Septiembre (Ciudad de México),19.53985944521397,-99.21110840271183
Oxxo,Grocery Store / Supermarket,19.542188,-99.203006,573.0,Avenida 16 de Septiembre (Ciudad de México),19.53985944521397,-99.21110840271183
Cassava Roots,Tea Room,19.53851567432174,-99.20610647026899,260.0,Avenida 16 de Septiembre (Ciudad de México),19.53985944521397,-99.21110840271183
Santa Clara,Ice Cream Parlor,19.538462358293238,-99.20618212372138,263.0,Avenida 16 de Septiembre (Ciudad de México),19.53985944521397,-99.21110840271183
Innovasport,Sporting Goods Retail,19.538257633115123,-99.20600720615803,235.0,Avenida 16 de Septiembre (Ciudad de México),19.53985944521397,-99.21110840271183
Recorcholis Tlalne Fashion Mall,Arts and Entertainment,19.53683969398332,-99.2051328225154,112.0,Avenida 16 de Septiembre (Ciudad de México),19.53985944521397,-99.21110840271183
Vapiano,Italian Restaurant,19.538482515429678,-99.20610679149,257.0,Avenida 16 de Septiembre (Ciudad de México),19.53985944521397,-99.21110840271183
Seat Tlalnepantla,Car Dealership,19.53985944521397,-99.21110840271183,793.0,Avenida 16 de Septiembre (Ciudad de México),19.53985944521397,-99.21110840271183
Suzuki Satélite,Automotive Repair Shop,19.485417440104936,-99.23510269554417,768.0,Avenida 16 de Septiembre (Ciudad de México),19.484521364802028,-99.2329169108374
Peugeot,Car Dealership,19.47687324281151,-99.23056044732802,307.0,Avenida 16 de Septiembre (Ciudad de México),19.484521364802028,-99.2329169108374
Sonora Grill,Steakhouse,19.524305670118512,-99.22762831477911,278.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Petco Mundo e,Pet Supplies Store,19.5247551,-99.2276401,324.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
City Express Plus,Hotel,19.523850003982854,-99.22849046147073,203.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Decathlon,Sporting Goods Retail,19.525229,-99.226677,416.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Hotel Kristal Satelite,Hotel,19.522594067630326,-99.22826400307588,80.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Parrilla Urbana,BBQ Joint,19.52504751306436,-99.22681253435125,391.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Casa Moranchel,Comfort Food Restaurant,19.520970015955516,-99.23308309919318,469.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
El Fogón,Mexican Restaurant,19.525107939034914,-99.2252688996889,499.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Tacos la Bici,Taco Restaurant,19.51778515537581,-99.23057403806652,509.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Buffalo Wild Wings,Wings Joint,19.524086888789444,-99.22714217179448,283.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Sushi Roll,Sushi Restaurant,19.526279156539495,-99.22906381321512,473.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
H&M Home,Furniture and Home Store,19.52508362384737,-99.22915497561918,341.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
IHOP,Breakfast Spot,19.52459182222423,-99.22702696477492,336.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Beer Factory,Brewery,19.525475828664746,-99.22752407657421,403.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Tianguis de los viernes,Flea Market,19.518157570429278,-99.22705849870127,465.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Johnny Rockets,Burger Joint,19.52461257053131,-99.22692211402428,344.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
La Casa de Toño,Restaurant,19.526653166196162,-99.22805045421205,518.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Hotel VP Vintage,Motel,19.519004,-99.230824,400.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Starbucks,"Cafes, Coffee, and Tea Houses",19.52617367116998,-99.22821843466274,463.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Tacos la Sombrilla,Mexican Restaurant,19.517093805164784,-99.22556723520586,642.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Starbucks,"Cafes, Coffee, and Tea Houses",19.52563806138524,-99.22499076244615,561.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
El Globo,Bakery,19.52699786298711,-99.22810340361553,555.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Tacos el Fogón,Taco Restaurant,19.522516,-99.236283,790.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Tacos Don León,Dining and Drinking,19.51485926001267,-99.22460759043842,907.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Tacos Memo,Taco Restaurant,19.514732592106988,-99.23204166153197,881.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Crossfit Lava,Gym and Studio,19.519046088033928,-99.22103292091371,873.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Daruma,Japanese Restaurant,19.513596130033214,-99.23260156345924,1020.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Juguetilandia Satelite,Toy / Game Store,19.515203,-99.23167,818.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Mercado San Lucas Tepetlacalco,Flea Market,19.52206422262876,-99.23193168101952,333.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Zara,Clothing Store,19.525170509211296,-99.22686884502937,400.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Starbucks,"Cafes, Coffee, and Tea Houses",19.528047211712398,-99.2281289108851,671.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Maque,Café,19.512369558940577,-99.23089316554903,1096.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Mercado Sobreruedas del Viernes,Flea Market,19.518435488621243,-99.22393130435901,643.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Parque Circuito Ingenieros,Park,19.5187846798794,-99.2353227349483,777.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Liverpool,Department Store,19.511624,-99.233752,1269.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
"Zwemmen ""Natación Sin Límite""",Sports Club,19.52495422538692,-99.22961992224688,337.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Scotiabank,Bank,19.526911481914315,-99.22792787449279,549.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Lefties Mundo e,Clothing Store,19.52583690472563,-99.22891663505555,423.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
La Biela Satélite,Argentinian Restaurant,19.513546654823642,-99.23015797821964,954.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Spa Beauty Liverpool,Health and Beauty Service,19.51171716264226,-99.23372226463201,1259.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Centro Ticketmaster,Arts and Entertainment,19.511650588189635,-99.23383131207247,1270.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Starbucks,"Cafes, Coffee, and Tea Houses",19.511859197077317,-99.23353969343758,1236.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Energy Fitness,Gym and Studio,19.526405,-99.228149,490.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Tacos Serafin,Taco Restaurant,19.513628508758934,-99.2266651235786,959.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Giornale,Restaurant,19.512509188895788,-99.23197964326921,1110.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Nutrisa,Juice Bar,19.515398674450207,-99.23139859836039,787.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Liverpool Restaurante,Latin American Restaurant,19.511984155421707,-99.23356247236288,1225.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
La Mansión,Argentinian Restaurant,19.515579585180618,-99.23342904431867,868.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Elotes y Esquites Superama Viveros,Food Truck,19.531618124981474,-99.22010092703827,1398.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Sam's Club,Warehouse / Wholesale Store,19.525783898920473,-99.22422850887517,630.0,Avenida 16 de Septiembre (Ciudad de México),19.525783898920473,-99.22422850887517
Hamburguesas al Carbón Claveria,Burger Joint,19.465743005125514,-99.18775308275765,147.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
La Casa de Toño,Restaurant,19.466004729908235,-99.18662802640564,269.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
Tacos Panchito,Mexican Restaurant,19.46248473934315,-99.1882339853815,326.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
Lavado de Autos Claveria,Car Wash and Detail,19.467989,-99.18939,299.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
Orquidario del Parque Bicentenario,Botanical Garden,19.469104075465598,-99.19199542447235,520.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
Pastelerías el Globo,Bakery,19.465674410931435,-99.18757314742078,163.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
Pizza Perro Negro,Pizzeria,19.463877,-99.19046,214.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
Bon Pane,Bakery,19.46982239268761,-99.18951569804445,503.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
Parque Bicentenario,Skate Park,19.466783523345576,-99.19505844582376,646.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
Ex Fabrica de Harina,Event Space,19.464346,-99.19044,177.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
Jardin de orquideas,Botanical Garden,19.46946743984383,-99.1908110547523,496.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
Laberinto,Garden,19.46987905299228,-99.19077319847364,537.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
Tacos la Morena,Taco Restaurant,19.46141529355047,-99.19249092005026,560.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
El Expendio,Steakhouse,19.466203,-99.186527,286.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
Salon de Fiestas Bombon,Arts and Entertainment,19.469197404988495,-99.18885718521652,432.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
Starbucks,"Cafes, Coffee, and Tea Houses",19.463667116699366,-99.1821439184685,749.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
Salon de Fiestas Cascada,Event Service,19.46371,-99.182502,712.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
Toks,Restaurant,19.469823426035276,-99.18828461767681,508.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
Parque Bicentenario,Park,19.469606632864153,-99.20087814331053,1324.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
El Fogonazo de las Chintololos,Mexican Restaurant,19.47825160387427,-99.18706775183992,1453.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
Pancita Rebeca,Mexican Restaurant,19.454561828365605,-99.18971137937682,1195.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
La Universal,Bakery,19.465129568373026,-99.18066650362051,882.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
Che Asador,Breakfast Spot,19.465211,-99.182751,663.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
Farmacia San Pablo,Drugstore,19.457821109171256,-99.182197018317,1101.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
"Tianguis ""Sobre ruedas"" de los Jueves",Flea Market,19.47116,-99.18136,1038.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
Dulce Maria,Candy Store,19.459130784717217,-99.18501930516435,807.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
Tacos el Paisa,Taco Restaurant,19.465034,-99.181114,835.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
La Campana del Parque Bicentenario,Park,19.468730543585394,-99.19353134543303,601.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
"Tacos al pastor y carnes asadas ""El Paisa""",Taco Restaurant,19.464897,-99.17944,1011.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
Starbucks,"Cafes, Coffee, and Tea Houses",19.471811840449252,-99.18002170195025,1193.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
Fruteria Pepe,Farmers' Market,19.458029469735145,-99.18728054183148,830.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
Tianguis las vias,Mexican Restaurant,19.474379090583394,-99.1902755672554,1015.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
Acali Club,Swimming Pool,19.467172130005082,-99.17953860459691,1021.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
Cafe*inna,Café,19.464989294985596,-99.18224846603582,717.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
Toks,Restaurant,19.47107284295387,-99.17941975368639,1198.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
Cuidado Con el Perro,Boutique,19.45811291115983,-99.18355891930143,987.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
El Fogón de los Chintololos,Mexican Restaurant,19.465062349145704,-99.17966492979792,987.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
Museo del Parque Bicentenario,History Museum,19.46798607748552,-99.19905571158225,1086.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
Estética D'fren,Health and Beauty Service,19.46275006789144,-99.17995784915776,997.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
Parque ecologico 18 de Marzo,Park,19.47110040307796,-99.19652755736551,1011.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
Parque de la China,Playground,19.464943392023784,-99.17878746986389,1079.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
La Salamandra,Mexican Restaurant,19.46512,-99.18163,781.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
dentalia Patio Clavería,Dentist,19.46378358613887,-99.18202919871423,758.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
WingStop Camarones,Wings Joint,19.472179215103818,-99.18016948472332,1206.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
Shell Marina,Fuel Station,19.454908984585728,-99.18781279934004,1163.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
Cortes Argentinos STK Burger's,BBQ Joint,19.465061547020944,-99.18001394190784,950.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
Farmacias del Ahorro (Farmacia del Ahorro),Drugstore,19.474573644014022,-99.18228971408692,1252.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
Sports World,Gym and Studio,19.46384321657821,-99.18206165028921,753.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
Pancita las Comadres,Mexican Restaurant,19.46951419024299,-99.186590654862,535.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
Hotel Tacuba,Hotel,19.455489735997517,-99.18579795699388,1144.0,Avenida 16 de Septiembre (Ciudad de México),19.455489735997517,-99.18579795699388
Churrería el Moro,Bakery,19.418834,-99.155707,96.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
Hotel Stanza,Hotel,19.419354896986654,-99.15507687333826,10.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
La Docena,Seafood Restaurant,19.419274314579877,-99.15596197411482,103.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
Jardín Pushkin,Park,19.4200335192668,-99.15428263844603,104.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
Hamburguesas a la Parrilla,Burger Joint,19.421032639197776,-99.15539064655883,190.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
Café Memorias de un Barista,Coffee Shop,19.421249049236444,-99.15640003324584,257.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
Qūentin Café,Café,19.418647737698166,-99.15765106524769,290.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
Mog Bistro,Asian Restaurant,19.416302331771085,-99.15518888813247,340.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
Belmondo,Salad Restaurant,19.419729152405072,-99.15761165391451,278.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
Cafebrería el Péndulo,Bookstore,19.41838565946042,-99.15874355291054,409.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
Panadería Rosetta,Bakery,19.419825013878246,-99.1605226588088,583.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
Cancino - Cabrera,Pizzeria,19.415993167344848,-99.15885871517415,552.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
Blanco Colima,Bar,19.419842602457976,-99.15993669021475,522.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
Macelleria Roma,Italian Restaurant,19.417295754077713,-99.15956876913,532.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
Licorería Limantour,Cocktail Bar,19.418031,-99.159293,475.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
Rosetta,Italian Restaurant,19.41984640441713,-99.15982921202766,511.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
Peltre Lonchería,Sandwich Restaurant,19.41860406700412,-99.15864560309731,393.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
Tierra Garat,Coffee Shop,19.41889,-99.161417,676.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
Plaza Rio de Janeiro,Plaza,19.421045712027798,-99.16050553321838,608.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
Arena México,Stadium,19.424187494962666,-99.15220046475596,610.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
Deseo Café de Especialidad,Café,19.422991782054027,-99.15841690679956,540.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
Farmacia San Pablo,Drugstore,19.420253233242526,-99.15401986079385,141.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
Los Bisquets Bisquets Obregón,Mexican Restaurant,19.418617925933088,-99.15754276864914,280.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
El Departamento,Night Club,19.417766212877137,-99.16193665501952,750.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
La Perla de la Roma,Seafood Restaurant,19.42401067094664,-99.15382797668353,530.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
Madre Café,Dining and Drinking,19.416899,-99.159455,542.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
"Torre de Cardiología y Neumología, Hospital General de México",Medical Center,19.411617,-99.152824,889.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
Cafe Nin,French Restaurant,19.42542167173814,-99.16063479617257,897.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
Boicot Cafe Roma Norte,Coffee Shop,19.418716129217753,-99.16130156736048,666.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
Almanegra Café,Coffee Shop,19.41905871727871,-99.16294526550756,835.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
Yutumy Street Sushi,Sushi Restaurant,19.423166,-99.16318,957.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
La Casa de Toño,Restaurant,19.425249790847047,-99.16444908949815,1188.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
Galanga Thai House,Thai Restaurant,19.412959,-99.16266,1074.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
Starbucks,"Cafes, Coffee, and Tea Houses",19.416701888510755,-99.15963612006472,570.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
Delirio,Deli,19.417347772942115,-99.16401085650944,972.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
Falling Piano,Brewery,19.41191417715085,-99.15989353964619,974.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
Farmacia San Pablo,Drugstore,19.416356332299713,-99.16500154273747,1102.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
Supra Rooftop,Roof Deck,19.418106,-99.161698,717.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
Lalo!,Mexican Restaurant,19.415388617540508,-99.16237722925553,892.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
Café Toscano,Café,19.42159688164743,-99.16056767726897,636.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
P.F. Chang's China Bistro,Chinese Restaurant,19.429187257971066,-99.16212852723234,1324.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
Hotel Lisboa,Hotel,19.411891634047134,-99.1549082392984,830.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
McCarthy's Irish Pub,Pub,19.414322095292633,-99.16375393816548,1076.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
BBVA Bancomer,Bank,19.42600564791241,-99.16215132653188,1053.0,Anillo Periférico (Valle de México),19.4239901349531,-99.16491788912103
